Trainset,Model,Seed,Trainsize,Test_size,Best_step,Total_steps,OVERALL,RECALL,PRECISION,BEHÖRDE,JOURNALIST,MEDIEN,PARTEI,POLITIKER
Spanish,Base,5248,180,104,1469,1800,0.805111821086262,0.75,0.8689655172413793,0.736842105263158,0.0,0.9777777777777777,0.8823529411764706,0.7441860465116279
Spanish,Base,5248,190,104,1759,1900,0.8181818181818182,0.7730061349693251,0.8689655172413793,0.75,0.0,1.0,0.8787878787878788,0.7710843373493976
Spanish,Base,5248,200,104,545,2000,0.7896440129449839,0.7439024390243902,0.8413793103448276,0.7321428571428572,0.0,0.9565217391304348,0.8571428571428571,0.725
Spanish,Base,5248,210,104,2098,2100,0.8157894736842105,0.779874213836478,0.8551724137931035,0.7610619469026547,0.0,0.888888888888889,0.8923076923076922,0.7901234567901233
Spanish,Base,5248,220,104,1641,2200,0.8051948051948054,0.7607361963190185,0.8551724137931035,0.736842105263158,0.0,0.909090909090909,0.90625,0.776470588235294
Spanish,Base,5248,230,104,2214,2300,0.8133333333333334,0.7870967741935484,0.8413793103448276,0.7663551401869159,0.0,0.8636363636363636,0.9090909090909091,0.7804878048780488
Spanish,Base,5248,240,104,1536,2400,0.810289389067524,0.7590361445783133,0.8689655172413793,0.7413793103448276,0.0,0.9166666666666666,0.8923076923076922,0.7901234567901233
Spanish,Base,5248,241,104,2163,2410,0.8118811881188119,0.7784810126582279,0.8482758620689655,0.7256637168141592,0.0,0.909090909090909,0.8923076923076922,0.8250000000000001
Spanish,Base,9356,20,104,178,200,0.7449392712550607,0.6764705882352942,0.8288288288288288,0.6666666666666666,0.8,0.5714285714285715,0.8409090909090909,0.7199999999999999
Spanish,Base,9356,30,104,236,300,0.7759999999999999,0.697841726618705,0.8738738738738738,0.6857142857142857,0.8,0.5714285714285715,0.8409090909090909,0.7999999999999999
Spanish,Base,9356,40,104,394,400,0.7426160337552742,0.6984126984126984,0.7927927927927928,0.5333333333333333,0.8,0.5714285714285715,0.8837209302325582,0.759493670886076
Spanish,Base,9356,50,104,196,500,0.7818930041152263,0.7196969696969697,0.8558558558558559,0.6478873239436621,1.0,0.8,0.8571428571428572,0.8101265822784809
Spanish,Base,9356,60,104,533,600,0.7854251012145749,0.7132352941176471,0.8738738738738738,0.6666666666666666,1.0,0.5714285714285715,0.8666666666666666,0.7999999999999999
Spanish,Base,9356,70,104,530,700,0.7749999999999999,0.7209302325581395,0.8378378378378378,0.65625,1.0,0.6666666666666666,0.8539325842696629,0.7792207792207793
Spanish,Base,9356,80,104,374,800,0.7829787234042553,0.7419354838709677,0.8288288288288288,0.6875,0.8,0.0,0.8941176470588236,0.7894736842105262
Spanish,Base,9356,90,104,555,900,0.7903225806451613,0.7153284671532847,0.8828828828828829,0.6376811594202899,0.8,0.5,0.8636363636363636,0.8717948717948718
Spanish,Base,9356,100,104,800,1000,0.8016528925619835,0.7404580152671756,0.8738738738738738,0.6363636363636365,0.8,0.6666666666666666,0.8863636363636364,0.8571428571428571
Spanish,Base,9356,110,104,597,1100,0.8117154811715481,0.7578125,0.8738738738738738,0.7301587301587302,0.6666666666666666,0.3333333333333333,0.8837209302325582,0.8461538461538461
Spanish,Base,9356,120,104,1135,1200,0.8048780487804879,0.7333333333333333,0.8918918918918919,0.7058823529411765,0.5714285714285715,0.28571428571428575,0.9069767441860465,0.8461538461538461
Spanish,Base,9356,130,104,1090,1300,0.8068669527896997,0.7704918032786885,0.8468468468468469,0.7096774193548386,0.6666666666666666,0.5,0.9047619047619047,0.8051948051948052
Spanish,Base,9356,140,104,642,1400,0.8034934497816594,0.7796610169491526,0.8288288288288288,0.7,0.6666666666666666,0.5,0.9047619047619047,0.8
Spanish,Base,9356,150,104,613,1500,0.810344827586207,0.7768595041322314,0.8468468468468469,0.7213114754098361,0.8,0.4,0.9047619047619047,0.8051948051948052
Spanish,Base,9356,160,104,668,1600,0.8170212765957447,0.7741935483870968,0.8648648648648649,0.71875,0.6666666666666666,0.5,0.9047619047619047,0.8311688311688312
Spanish,Base,9356,170,104,996,1700,0.8017241379310346,0.768595041322314,0.8378378378378378,0.6885245901639343,0.6666666666666666,0.5,0.9047619047619047,0.8051948051948052
Spanish,Base,9356,180,104,719,1800,0.80168776371308,0.753968253968254,0.8558558558558559,0.6865671641791045,0.6666666666666666,0.6666666666666666,0.9047619047619047,0.8051948051948052
Spanish,Base,9356,190,104,1412,1900,0.8166666666666668,0.7596899224806202,0.8828828828828829,0.7272727272727272,0.6666666666666666,0.6666666666666666,0.9302325581395349,0.7848101265822784
Spanish,Base,9356,200,104,1348,2000,0.8097165991902834,0.7352941176470589,0.9009009009009009,0.676056338028169,0.6666666666666666,0.6666666666666666,0.9302325581395349,0.8205128205128205
Spanish,Base,9356,210,104,681,2100,0.8215767634854771,0.7615384615384615,0.8918918918918919,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.9302325581395349,0.8157894736842106
Spanish,Base,9356,220,104,1030,2200,0.8298755186721991,0.7692307692307693,0.9009009009009009,0.7164179104477612,0.8,0.6666666666666666,0.9302325581395349,0.8311688311688312
Spanish,Base,9356,230,104,733,2300,0.823045267489712,0.7575757575757576,0.9009009009009009,0.746268656716418,0.6666666666666666,0.6666666666666666,0.9302325581395349,0.7948717948717949
Spanish,Base,9356,240,104,1476,2400,0.8181818181818182,0.7557251908396947,0.8918918918918919,0.696969696969697,0.6666666666666666,1.0,0.9090909090909092,0.8205128205128205
Spanish,Base,9356,241,104,1047,2410,0.8181818181818182,0.7557251908396947,0.8918918918918919,0.7647058823529413,0.8,0.5,0.9302325581395349,0.759493670886076
